"Date","Symbol","Marketcapname","Sector"
"08-09-2025","ABDL","Midcap","FMCG"
"15-09-2025","JSWSTEEL","Largecap","Metals & Mining"
"15-09-2025","MRF","Largecap","Auto"
"15-09-2025","GRASIM","Largecap","Textiles"
"15-09-2025","TATASTEEL","Largecap","Metals & Mining"
"15-09-2025","ASHOKLEY","Largecap","Auto"
"15-09-2025","CUMMINSIND","Largecap","Industrials"
"15-09-2025","M&M","Largecap","Auto"
"15-09-2025","TATAINVEST","Largecap","Financials"
"15-09-2025","EICHERMOT","Largecap","Auto"
"15-09-2025","GABRIEL","Largecap","Auto"
"15-09-2025","NAVA","Midcap","Miscellaneous"
"15-09-2025","GVT&D","Largecap","Industrials"
"15-09-2025","POONAWALLA","Largecap","Financials"
"15-09-2025","INDIACEM","Midcap","Building Materials"
"15-09-2025","ZYDUSWELL","Midcap","FMCG"
"15-09-2025","GMDCLTD","Midcap","Metals & Mining"
"15-09-2025","JINDALSTEL","Largecap","Metals & Mining"
"15-09-2025","TVSMOTOR","Largecap","Auto"
"15-09-2025","CANBK","Largecap","Bank"
"15-09-2025","RADICO","Largecap","FMCG"
"15-09-2025","MARUTI","Largecap","Auto"
"15-09-2025","UNOMINDA","Largecap","Auto"
"15-09-2025","GPIL","Midcap","Metals & Mining"
"15-09-2025","INDIANB","Largecap","Bank"
"15-09-2025","ADANIPOWER","Largecap","Power & Utilities"
"15-09-2025","MUTHOOTFIN","Largecap","Financials"
"15-09-2025","LTF","Largecap","Financials"
"15-09-2025","LAURUSLABS","Largecap","Healthcare"
"15-09-2025","AMBER","Largecap","Consumer Discretionary"
"15-09-2025","ASTERDM","Largecap","Healthcare"
"15-09-2025","HDFCAMC","Largecap","Financials"
"15-09-2025","CHALET","Midcap","Services"
"15-09-2025","POLYCAB","Largecap","Industrials"
"15-09-2025","AFFLE","Largecap","I.T"
"15-09-2025","ETERNAL","Largecap","I.T"
"15-09-2025","ANANDRATHI","Largecap","Financials"
"15-09-2025","NETWEB","Largecap","I.T"
"15-09-2025","AADHARHFC","Largecap","Financials"
"15-09-2025","ABDL","Midcap","FMCG"
"22-09-2025","JSWSTEEL","Largecap","Metals & Mining"
"22-09-2025","ASHOKLEY","Largecap","Auto"
"22-09-2025","TATAINVEST","Largecap","Financials"
"22-09-2025","EICHERMOT","Largecap","Auto"
"22-09-2025","NLCINDIA","Largecap","Power & Utilities"
"22-09-2025","ASAHIINDIA","Largecap","Building Materials"
"22-09-2025","USHAMART","Midcap","Metals & Mining"
"22-09-2025","GMDCLTD","Midcap","Metals & Mining"
"22-09-2025","CANBK","Largecap","Bank"
"22-09-2025","MARUTI","Largecap","Auto"
"22-09-2025","JSL","Largecap","Metals & Mining"
"22-09-2025","INDIANB","Largecap","Bank"
"22-09-2025","ADANIPOWER","Largecap","Power & Utilities"
"22-09-2025","MUTHOOTFIN","Largecap","Financials"
"22-09-2025","NETWEB","Largecap","I.T"
"29-09-2025","HINDPETRO","Largecap","Energy"
"29-09-2025","SBIN","Largecap","Bank"
"29-09-2025","HEROMOTOCO","Largecap","Auto"
"29-09-2025","JSWSTEEL","Largecap","Metals & Mining"
"29-09-2025","MRF","Largecap","Auto"
"29-09-2025","HINDALCO","Largecap","Metals & Mining"
"29-09-2025","TATASTEEL","Largecap","Metals & Mining"
"29-09-2025","TATAINVEST","Largecap","Financials"
"29-09-2025","GABRIEL","Largecap","Auto"
"29-09-2025","SCHAEFFLER","Largecap","Industrials"
"29-09-2025","HINDCOPPER","Largecap","Metals & Mining"
"29-09-2025","NLCINDIA","Largecap","Power & Utilities"
"29-09-2025","USHAMART","Midcap","Metals & Mining"
"29-09-2025","GVT&D","Largecap","Industrials"
"29-09-2025","POONAWALLA","Largecap","Financials"
"29-09-2025","BANKINDIA","Largecap","Bank"
"29-09-2025","GMDCLTD","Midcap","Metals & Mining"
"29-09-2025","JINDALSTEL","Largecap","Metals & Mining"
"29-09-2025","PNB","Largecap","Bank"
"29-09-2025","CANBK","Largecap","Bank"
"29-09-2025","INDIANB","Largecap","Bank"
"29-09-2025","FORTIS","Largecap","Healthcare"
"29-09-2025","ADANIPOWER","Largecap","Power & Utilities"
"29-09-2025","MUTHOOTFIN","Largecap","Financials"
"29-09-2025","LTF","Largecap","Financials"
"29-09-2025","MINDACORP","Midcap","Auto"
"29-09-2025","ABCAPITAL","Largecap","Financials"
"29-09-2025","NAM-INDIA","Largecap","Financials"
"29-09-2025","CREDITACC","Largecap","Financials"
"29-09-2025","NETWEB","Largecap","I.T"
"29-09-2025","ABDL","Midcap","FMCG"
"06-10-2025","BAJFINANCE","Largecap","Financials"
"06-10-2025","HINDPETRO","Largecap","Energy"
"06-10-2025","SBIN","Largecap","Bank"
"06-10-2025","JSWSTEEL","Largecap","Metals & Mining"
"06-10-2025","MRF","Largecap","Auto"
"06-10-2025","TATASTEEL","Largecap","Metals & Mining"
"06-10-2025","HINDCOPPER","Largecap","Metals & Mining"
"06-10-2025","USHAMART","Midcap","Metals & Mining"
"06-10-2025","HBLENGINE","Midcap","Auto"
"06-10-2025","POONAWALLA","Largecap","Financials"
"06-10-2025","BANKBARODA","Largecap","Bank"
"06-10-2025","BANKINDIA","Largecap","Bank"
"06-10-2025","PNB","Largecap","Bank"
"06-10-2025","CANBK","Largecap","Bank"
"06-10-2025","INDIANB","Largecap","Bank"
"06-10-2025","FORTIS","Largecap","Healthcare"
"06-10-2025","ADANIPOWER","Largecap","Power & Utilities"
"06-10-2025","MINDACORP","Midcap","Auto"
"06-10-2025","AIIL","Largecap","Financials"
"06-10-2025","RBLBANK","Largecap","Bank"
"06-10-2025","KARURVYSYA","Largecap","Bank"
"06-10-2025","ASTERDM","Largecap","Healthcare"
"06-10-2025","POLYCAB","Largecap","Industrials"
"06-10-2025","ETERNAL","Largecap","I.T"
"06-10-2025","SYRMA","Largecap","Consumer Discretionary"
"13-10-2025","BAJFINANCE","Largecap","Financials"
"13-10-2025","SBIN","Largecap","Bank"
"13-10-2025","HEROMOTOCO","Largecap","Auto"
"13-10-2025","MRF","Largecap","Auto"
"13-10-2025","TATACOMM","Largecap","Telecom-Service"
"13-10-2025","M&M","Largecap","Auto"
"13-10-2025","NESTLEIND","Largecap","FMCG"
"13-10-2025","CHOLAFIN","Largecap","Financials"
"13-10-2025","ASAHIINDIA","Largecap","Building Materials"
"13-10-2025","HBLENGINE","Midcap","Auto"
"13-10-2025","CHOICEIN","Midcap","Financials"
"13-10-2025","MARICO","Largecap","FMCG"
"13-10-2025","CUB","Largecap","Bank"
"13-10-2025","TVSMOTOR","Largecap","Auto"
"13-10-2025","RADICO","Largecap","FMCG"
"13-10-2025","MARUTI","Largecap","Auto"
"13-10-2025","NAVINFLUOR","Largecap","Chemicals"
"13-10-2025","JSL","Largecap","Metals & Mining"
"13-10-2025","INDIANB","Largecap","Bank"
"13-10-2025","FORTIS","Largecap","Healthcare"
"13-10-2025","MOTILALOFS","Largecap","Financials"
"13-10-2025","ADANIPORTS","Largecap","Transportation"
"13-10-2025","BAJAJFINSV","Largecap","Financials"
"13-10-2025","ADANIPOWER","Largecap","Power & Utilities"
"13-10-2025","MUTHOOTFIN","Largecap","Financials"
"13-10-2025","LTF","Largecap","Financials"
"13-10-2025","MCX","Largecap","Financials"
"13-10-2025","RBLBANK","Largecap","Bank"
"13-10-2025","KARURVYSYA","Largecap","Bank"
"13-10-2025","NAM-INDIA","Largecap","Financials"
"13-10-2025","ASTERDM","Largecap","Healthcare"
"13-10-2025","ACUTAAS","Largecap","Healthcare"
"13-10-2025","PAYTM","Largecap","I.T"
"13-10-2025","ANANDRATHI","Largecap","Financials"
"20-10-2025","BAJFINANCE","Largecap","Financials"
"20-10-2025","SBIN","Largecap","Bank"
"20-10-2025","TITAN","Largecap","Consumer Discretionary"
"20-10-2025","MRF","Largecap","Auto"
"20-10-2025","HINDALCO","Largecap","Metals & Mining"
"20-10-2025","FEDERALBNK","Largecap","Bank"
"20-10-2025","TATASTEEL","Largecap","Metals & Mining"
"20-10-2025","CUMMINSIND","Largecap","Industrials"
"20-10-2025","LT","Largecap","Realty"
"20-10-2025","CEATLTD","Midcap","Auto"
"20-10-2025","SHRIRAMFIN","Largecap","Financials"
"20-10-2025","CHOLAFIN","Largecap","Financials"
"20-10-2025","ASAHIINDIA","Largecap","Building Materials"
"20-10-2025","SCI","Midcap","Transportation"
"20-10-2025","JKTYRE","Midcap","Auto"
"20-10-2025","BANKINDIA","Largecap","Bank"
"20-10-2025","CUB","Largecap","Bank"
"20-10-2025","AXISBANK","Largecap","Bank"
"20-10-2025","BHARTIARTL","Largecap","Telecom-Service"
"20-10-2025","RADICO","Largecap","FMCG"
"20-10-2025","JSL","Largecap","Metals & Mining"
"20-10-2025","MAHABANK","Largecap","Bank"
"20-10-2025","GPIL","Midcap","Metals & Mining"
"20-10-2025","INDIANB","Largecap","Bank"
"20-10-2025","MOTILALOFS","Largecap","Financials"
"20-10-2025","ECLERX","Midcap","I.T"
"20-10-2025","BAJAJFINSV","Largecap","Financials"
"20-10-2025","ADANIPOWER","Largecap","Power & Utilities"
"20-10-2025","LTF","Largecap","Financials"
"20-10-2025","IDFCFIRSTB","Largecap","Bank"
"20-10-2025","RBLBANK","Largecap","Bank"
"20-10-2025","KARURVYSYA","Largecap","Bank"
"20-10-2025","AUBANK","Largecap","Bank"
"20-10-2025","ABCAPITAL","Largecap","Financials"
"20-10-2025","NAM-INDIA","Largecap","Financials"
"20-10-2025","AMBER","Largecap","Consumer Discretionary"
"20-10-2025","ASTERDM","Largecap","Healthcare"
"20-10-2025","CREDITACC","Largecap","Financials"
"20-10-2025","ACUTAAS","Largecap","Healthcare"
"20-10-2025","PAYTM","Largecap","I.T"
"20-10-2025","ABDL","Midcap","FMCG"
"27-10-2025","BHEL","Largecap","Industrials"
"27-10-2025","HINDPETRO","Largecap","Energy"
"27-10-2025","CHENNPETRO","Largecap","Energy"
"27-10-2025","SBIN","Largecap","Bank"
"27-10-2025","SAIL","Largecap","Metals & Mining"
"27-10-2025","TITAN","Largecap","Consumer Discretionary"
"27-10-2025","IDBI","Largecap","Bank"
"27-10-2025","JSWSTEEL","Largecap","Metals & Mining"
"27-10-2025","GRASIM","Largecap","Textiles"
"27-10-2025","HINDALCO","Largecap","Metals & Mining"
"27-10-2025","FEDERALBNK","Largecap","Bank"
"27-10-2025","TATASTEEL","Largecap","Metals & Mining"
"27-10-2025","CUMMINSIND","Largecap","Industrials"
"27-10-2025","ESCORTS","Largecap","Auto"
"27-10-2025","LT","Largecap","Realty"
"27-10-2025","BPCL","Largecap","Energy"
"27-10-2025","GRAPHITE","Midcap","Industrials"
"27-10-2025","HEG","Smallcap","Industrials"
"27-10-2025","CANFINHOME","Midcap","Financials"
"27-10-2025","SHRIRAMFIN","Largecap","Financials"
"27-10-2025","HBLENGINE","Midcap","Auto"
"27-10-2025","INDIACEM","Midcap","Building Materials"
"27-10-2025","JKTYRE","Midcap","Auto"
"27-10-2025","IOC","Largecap","Energy"
"27-10-2025","CHOICEIN","Midcap","Financials"
"27-10-2025","BANKBARODA","Largecap","Bank"
"27-10-2025","BANKINDIA","Largecap","Bank"
"27-10-2025","CUB","Largecap","Bank"
"27-10-2025","BHARTIARTL","Largecap","Telecom-Service"
"27-10-2025","PNB","Largecap","Bank"
"27-10-2025","CANBK","Largecap","Bank"
"27-10-2025","NAVINFLUOR","Largecap","Chemicals"
"27-10-2025","MAHABANK","Largecap","Bank"
"27-10-2025","IIFL","Largecap","Financials"
"27-10-2025","M&MFIN","Largecap","Financials"
"27-10-2025","GPIL","Midcap","Metals & Mining"
"27-10-2025","INDIANB","Largecap","Bank"
"27-10-2025","ECLERX","Midcap","I.T"
"27-10-2025","LTF","Largecap","Financials"
"27-10-2025","PTCIL","Largecap","Industrials"
"27-10-2025","IDFCFIRSTB","Largecap","Bank"
"27-10-2025","RBLBANK","Largecap","Bank"
"27-10-2025","LAURUSLABS","Largecap","Healthcare"
"27-10-2025","KARURVYSYA","Largecap","Bank"
"27-10-2025","AUBANK","Largecap","Bank"
"27-10-2025","ABCAPITAL","Largecap","Financials"
"27-10-2025","SBILIFE","Largecap","Financials"
"27-10-2025","CREDITACC","Largecap","Financials"
"27-10-2025","CARTRADE","Midcap","Consumer Discretionary"
"27-10-2025","ACUTAAS","Largecap","Healthcare"
"27-10-2025","PAYTM","Largecap","I.T"
"27-10-2025","ABDL","Midcap","FMCG"
"03-11-2025","HINDPETRO","Largecap","Energy"
"03-11-2025","CHENNPETRO","Largecap","Energy"
"03-11-2025","SBIN","Largecap","Bank"
"03-11-2025","SAIL","Largecap","Metals & Mining"
"03-11-2025","TITAN","Largecap","Consumer Discretionary"
"03-11-2025","FEDERALBNK","Largecap","Bank"
"03-11-2025","M&M","Largecap","Auto"
"03-11-2025","BPCL","Largecap","Energy"
"03-11-2025","CANFINHOME","Midcap","Financials"
"03-11-2025","SHRIRAMFIN","Largecap","Financials"
"03-11-2025","UPL","Largecap","Chemicals"
"03-11-2025","USHAMART","Midcap","Metals & Mining"
"03-11-2025","CCL","Midcap","FMCG"
"03-11-2025","NEULANDLAB","Largecap","Healthcare"
"03-11-2025","JKTYRE","Midcap","Auto"
"03-11-2025","IOC","Largecap","Energy"
"03-11-2025","BANKBARODA","Largecap","Bank"
"03-11-2025","BANKINDIA","Largecap","Bank"
"03-11-2025","CUB","Largecap","Bank"
"03-11-2025","UNIONBANK","Largecap","Bank"
"03-11-2025","CANBK","Largecap","Bank"
"03-11-2025","RADICO","Largecap","FMCG"
"03-11-2025","NAVINFLUOR","Largecap","Chemicals"
"03-11-2025","MAHABANK","Largecap","Bank"
"03-11-2025","GMRAIRPORT","Largecap","Miscellaneous"
"03-11-2025","SOBHA","Midcap","Realty"
"03-11-2025","INDIANB","Largecap","Bank"
"03-11-2025","LTF","Largecap","Financials"
"03-11-2025","MCX","Largecap","Financials"
"03-11-2025","PTCIL","Largecap","Industrials"
"03-11-2025","ALKEM","Largecap","Healthcare"
"03-11-2025","RBLBANK","Largecap","Bank"
"03-11-2025","LAURUSLABS","Largecap","Healthcare"
"03-11-2025","KARURVYSYA","Largecap","Bank"
"03-11-2025","AUBANK","Largecap","Bank"
"03-11-2025","ABCAPITAL","Largecap","Financials"
"03-11-2025","SBILIFE","Largecap","Financials"
"03-11-2025","POWERINDIA","Largecap","Industrials"
"03-11-2025","ACUTAAS","Largecap","Healthcare"
"03-11-2025","PAYTM","Largecap","I.T"
"10-11-2025","BHEL","Largecap","Industrials"
"10-11-2025","HINDPETRO","Largecap","Energy"
"10-11-2025","CHENNPETRO","Largecap","Energy"
"10-11-2025","SBIN","Largecap","Bank"
"10-11-2025","SAIL","Largecap","Metals & Mining"
"10-11-2025","TITAN","Largecap","Consumer Discretionary"
"10-11-2025","MFSL","Largecap","Financials"
"10-11-2025","VEDL","Largecap","Metals & Mining"
"10-11-2025","TORNTPHARM","Largecap","Healthcare"
"10-11-2025","ASHOKLEY","Largecap","Auto"
"10-11-2025","BHARATFORG","Largecap","Industrials"
"10-11-2025","M&M","Largecap","Auto"
"10-11-2025","BPCL","Largecap","Energy"
"10-11-2025","GESHIP","Midcap","Transportation"
"10-11-2025","CANFINHOME","Midcap","Financials"
"10-11-2025","UPL","Largecap","Chemicals"
"10-11-2025","ASAHIINDIA","Largecap","Building Materials"
"10-11-2025","HBLENGINE","Midcap","Auto"
"10-11-2025","CCL","Midcap","FMCG"
"10-11-2025","3MINDIA","Largecap","Miscellaneous"
"10-11-2025","JKTYRE","Midcap","Auto"
"10-11-2025","IOC","Largecap","Energy"
"10-11-2025","MARICO","Largecap","FMCG"
"10-11-2025","BANKINDIA","Largecap","Bank"
"10-11-2025","CUB","Largecap","Bank"
"10-11-2025","NATIONALUM","Largecap","Metals & Mining"
"10-11-2025","BHARTIARTL","Largecap","Telecom-Service"
"10-11-2025","CANBK","Largecap","Bank"
"10-11-2025","NAVINFLUOR","Largecap","Chemicals"
"10-11-2025","BIOCON","Largecap","Healthcare"
"10-11-2025","IIFL","Largecap","Financials"
"10-11-2025","GMRAIRPORT","Largecap","Miscellaneous"
"10-11-2025","ADANIPORTS","Largecap","Transportation"
"10-11-2025","MUTHOOTFIN","Largecap","Financials"
"10-11-2025","MCX","Largecap","Financials"
"10-11-2025","MINDACORP","Midcap","Auto"
"10-11-2025","ALKEM","Largecap","Healthcare"
"10-11-2025","LAURUSLABS","Largecap","Healthcare"
"10-11-2025","KARURVYSYA","Largecap","Bank"
"10-11-2025","SBILIFE","Largecap","Financials"
"10-11-2025","POWERINDIA","Largecap","Industrials"
"10-11-2025","CARTRADE","Midcap","Consumer Discretionary"
"10-11-2025","DATAPATTNS","Largecap","Aerospace & Defence"
"10-11-2025","SYRMA","Largecap","Consumer Discretionary"
"17-11-2025","BHEL","Largecap","Industrials"
"17-11-2025","SBIN","Largecap","Bank"
"17-11-2025","TITAN","Largecap","Consumer Discretionary"
"17-11-2025","HEROMOTOCO","Largecap","Auto"
"17-11-2025","RELIANCE","Largecap","Energy"
"17-11-2025","FEDERALBNK","Largecap","Bank"
"17-11-2025","BHARATFORG","Largecap","Industrials"
"17-11-2025","M&M","Largecap","Auto"
"17-11-2025","TATACONSUM","Largecap","FMCG"
"17-11-2025","EICHERMOT","Largecap","Auto"
"17-11-2025","CANFINHOME","Midcap","Financials"
"17-11-2025","SHRIRAMFIN","Largecap","Financials"
"17-11-2025","ASAHIINDIA","Largecap","Building Materials"
"17-11-2025","INDIACEM","Midcap","Building Materials"
"17-11-2025","MARICO","Largecap","FMCG"
"17-11-2025","AXISBANK","Largecap","Bank"
"17-11-2025","BHARTIARTL","Largecap","Telecom-Service"
"17-11-2025","M&MFIN","Largecap","Financials"
"17-11-2025","GMRAIRPORT","Largecap","Miscellaneous"
"17-11-2025","KIRLOSENG","Largecap","Industrials"
"17-11-2025","MCX","Largecap","Financials"
"17-11-2025","AUBANK","Largecap","Bank"
"17-11-2025","SBILIFE","Largecap","Financials"
"17-11-2025","POWERINDIA","Largecap","Industrials"
"17-11-2025","ANURAS","Midcap","Chemicals"
"24-11-2025","BHEL","Largecap","Industrials"
"24-11-2025","SBIN","Largecap","Bank"
"24-11-2025","TITAN","Largecap","Consumer Discretionary"
"24-11-2025","HDFCBANK","Largecap","Bank"
"24-11-2025","HEROMOTOCO","Largecap","Auto"
"24-11-2025","MFSL","Largecap","Financials"
"24-11-2025","VEDL","Largecap","Metals & Mining"
"24-11-2025","RELIANCE","Largecap","Energy"
"24-11-2025","FEDERALBNK","Largecap","Bank"
"24-11-2025","ASHOKLEY","Largecap","Auto"
"24-11-2025","CUMMINSIND","Largecap","Industrials"
"24-11-2025","BHARATFORG","Largecap","Industrials"
"24-11-2025","ESCORTS","Largecap","Auto"
"24-11-2025","LT","Largecap","Realty"
"24-11-2025","M&M","Largecap","Auto"
"24-11-2025","SHRIRAMFIN","Largecap","Financials"
"24-11-2025","CHOLAFIN","Largecap","Financials"
"24-11-2025","UPL","Largecap","Chemicals"
"24-11-2025","ASAHIINDIA","Largecap","Building Materials"
"24-11-2025","MOTHERSON","Largecap","Auto"
"24-11-2025","BANKBARODA","Largecap","Bank"
"24-11-2025","BANKINDIA","Largecap","Bank"
"24-11-2025","CUB","Largecap","Bank"
"24-11-2025","AXISBANK","Largecap","Bank"
"24-11-2025","PNB","Largecap","Bank"
"24-11-2025","CANBK","Largecap","Bank"
"24-11-2025","IIFL","Largecap","Financials"
"24-11-2025","M&MFIN","Largecap","Financials"
"24-11-2025","GMRAIRPORT","Largecap","Miscellaneous"
"24-11-2025","ADANIPORTS","Largecap","Transportation"
"24-11-2025","MUTHOOTFIN","Largecap","Financials"
"24-11-2025","LTF","Largecap","Financials"
"24-11-2025","MCX","Largecap","Financials"
"24-11-2025","PTCIL","Largecap","Industrials"
"24-11-2025","LAURUSLABS","Largecap","Healthcare"
"24-11-2025","AUBANK","Largecap","Bank"
"24-11-2025","ABCAPITAL","Largecap","Financials"
"24-11-2025","POWERINDIA","Largecap","Industrials"
"24-11-2025","CARTRADE","Midcap","Consumer Discretionary"
"24-11-2025","ACUTAAS","Largecap","Healthcare"
"01-12-2025","HEROMOTOCO","Largecap","Auto"
"01-12-2025","FEDERALBNK","Largecap","Bank"
"01-12-2025","ASHOKLEY","Largecap","Auto"
"01-12-2025","EICHERMOT","Largecap","Auto"
"01-12-2025","CANFINHOME","Midcap","Financials"
"01-12-2025","SHRIRAMFIN","Largecap","Financials"
"01-12-2025","UPL","Largecap","Chemicals"
"01-12-2025","HINDCOPPER","Largecap","Metals & Mining"
"01-12-2025","ASAHIINDIA","Largecap","Building Materials"
"01-12-2025","MOTHERSON","Largecap","Auto"
"01-12-2025","INDIACEM","Midcap","Building Materials"
"01-12-2025","JKTYRE","Midcap","Auto"
"01-12-2025","BANKBARODA","Largecap","Bank"
"01-12-2025","CUB","Largecap","Bank"
"01-12-2025","AXISBANK","Largecap","Bank"
"01-12-2025","NATIONALUM","Largecap","Metals & Mining"
"01-12-2025","TVSMOTOR","Largecap","Auto"
"01-12-2025","UNIONBANK","Largecap","Bank"
"01-12-2025","COFORGE","Largecap","I.T"
"01-12-2025","ECLERX","Midcap","I.T"
"01-12-2025","ZFCVINDIA","Largecap","Auto"
"01-12-2025","PERSISTENT","Largecap","I.T"
"01-12-2025","MUTHOOTFIN","Largecap","Financials"
"01-12-2025","MCX","Largecap","Financials"
"01-12-2025","PTCIL","Largecap","Industrials"
"01-12-2025","AUBANK","Largecap","Bank"
"01-12-2025","ABCAPITAL","Largecap","Financials"
"01-12-2025","SBILIFE","Largecap","Financials"
"01-12-2025","ANURAS","Midcap","Chemicals"
"01-12-2025","CRAFTSMAN","Largecap","Auto"
"08-12-2025","HINDZINC","Largecap","Metals & Mining"
"08-12-2025","MFSL","Largecap","Financials"
"08-12-2025","VEDL","Largecap","Metals & Mining"
"08-12-2025","HINDALCO","Largecap","Metals & Mining"
"08-12-2025","FEDERALBNK","Largecap","Bank"
"08-12-2025","ASHOKLEY","Largecap","Auto"
"08-12-2025","CUMMINSIND","Largecap","Industrials"
"08-12-2025","LT","Largecap","Realty"
"08-12-2025","EICHERMOT","Largecap","Auto"
"08-12-2025","CANFINHOME","Midcap","Financials"
"08-12-2025","HINDCOPPER","Largecap","Metals & Mining"
"08-12-2025","MOTHERSON","Largecap","Auto"
"08-12-2025","NMDC","Largecap","Metals & Mining"
"08-12-2025","CUB","Largecap","Bank"
